0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
"RT @TawdeVinod: #InternationalDayofEradicationofGoverty पर इस वर्ष की थीम 'व्यवहार में सभी के लिए गरिमा' का पालन करते हुए, अंत्योदय के ल…","#ModiAgainstEducation This is the standard of educated ministers in Modi's uneducated world. 
😂 https://t.co/6yEdd0EOdV","मेडिकल शिक्षा के क्षेत्र में हुआ यह शुभारंभ देश में एक बड़ा सकारात्मक बदलाव लाने वाला है। इससे लाखों विद्यार्थी जहां अपनी भाषा में पढ़ाई कर सकेंगे, वहीं उनके लिए अवसरों के भी अनेक द्वार खुलेंगे। https://t.co/kuD9CErsPu","RT @ChouhanShivraj: ॐ पार्वतीप्रियनंदनाय नमः

पावन पर्व #अहोई_अष्टमी की समस्त माताओं-बहनों को आत्मीय बधाई!

अहोई माता की कृपा की अविराम व…","Modi Ji deserves Nobel prize but in which category?

❇️ Nobel for Medicine - discovering Covid Vaccine

❇️ Nobel for Economics - Demonetisation &amp; Swiss Black Money Returns

❇️ Nobel for Peace - Stopping the Russia-Ukraine war for 6 hours

❇️ Nobel for Physics - Radar Theory","RT @abhishekaap_: Why is the Modi government afraid of @ArvindKejriwal government? 🤔

This is the reason 👇👇

#ModiAgainstEducation

https:/…",RT @durgesh_keswani: जो लोग मातृभाषा के समर्थक हैं उनके लिए आज का दिन गौरव का दिन है। तकनीकी और चिकित्सा शिक्षा में हिंदी पाठ्यक्रम की शुरु…,@CTR_Nirmalkumar #Joker_Modi - A Joker Drama https://t.co/xnNQCm7KH0,You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affairs by Hon. Minister of External Affairs @DrSJaishankar ji at Surat @ikaushaldave https://t.co/TvRVRFZWCC,Two ways through which we empowered India’s poor as far as financial inclusion is concerned. https://t.co/xL8ZP1ftzI,"वित्तीय भागीदारी जब डिजिटल भागीदारी से जुड़ जाती है, तो संभावनाओं का एक नया संसार खुलने लगता है। https://t.co/CqUbBjiJnQ","RT @aapka_manoj: Samjhe.. This is why Election announcement was delayed.

They will use these cards as a counter to @ArvindKejriwal Guarant…","PM Sh. Narendra Modi,dedicates 75 Digital Business Units (DBUs) across 75 Districts today to connect people across India with digital banking services. 

@PMOIndia @FinMinIndia 

#DBUs #banking #financialservices https://t.co/wtUiWfgB4a","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @Amitkv: बुलबुल को कैद पसंद हैं
#hijab https://t.co/7RK9UX2XoP","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @KattarHindu0507: प्रति मिनट 60 बच्चे

प्रति घंटा 3600 बच्चे

प्रति दिन 86400 बच्चे

अर्थात 2022 में सवा तीन करोड़ बच्चे

जब तक 2 करोड़…","RT @SpiritOfCongres: Will Modi answer?

#JawabDoModi https://t.co/A5Tg2qZxQg","RT @durgesh_keswani: जब विद्यार्थी अपनी भाषा में सोचता है, लिखता है तो उसको मौलिक चिंतन करने का मौका मिलता है। अगर विद्यार्थियों की सोच को…","RT @anaggh: ~~~~~~~~~~~~~~~
⁧#تسديد_قروض_بنكية⁩ 
••••••••••••••••••••
واستخراج جديد💵
تسديد ايقاف الخدمات
سداد متعثرات ماليه
👁‍🗨الراجحي 
👁‍🗨…","RT @SpiritOfCongres: Will Modi answer?

#JawabDoModi https://t.co/A5Tg2qZxQg","RT @NineChronicles: 🏇Ready to ride? 
Come and celebrate #DCC's partnership event with 
@DerbyStars_HQ &amp; more collabs are on the way😻!

🎟️Su…",हमारी सरकार अन्नदाताओं के जीवन को आसान बनाने के लिए प्रतिबद्ध है। इसी कड़ी में कल सुबह 11:30 बजे दिल्ली में किसान सम्मान सम्मेलन का उद्घाटन करने के साथ ही पीएम-किसान की 12वीं किस्त भी जारी करूंगा। इस अवसर पर कई और योजनाओं को शुरू करने का भी सौभाग्य मिलेगा।https://t.co/qrkME13nSa,"RT @narendramodi: Chaired the @CSIR_IND meeting earlier today. Emphasised on ways to improve the research eco-system in India, address the…",@FirePowerCosmos's account has been withheld in India in response to a legal demand. Learn more.,RT @jammypants4: #SheebaChaddha supremacy in 2022 👏🏻 https://t.co/s9Hvg7a7bI,RT @2nd49963741: チアヒビキ可愛い #ブルアカ https://t.co/J2eGbifbuy,"Modi ji, Maza aagaya 😂 https://t.co/xucGen4TS1","RT @dheerug2706: Modi is scared of the Delhi education model and harassing the best education minister of india Manish Sisodia ji..
#ModiAg…","RT @AbiParid: This @nytimes article praising Delhi Model of Education is proving to be a nightmare for Modi and his cronies. 

An educated…","RT @RT_turke: #ايش_مودك_اليوم
Hi
#تسديد_قروض 
Ssexdfghj https://t.co/gqfbpto5pH","RT @maninder811: Modi ji,,your evil plot will get failed again,no matter how low you stoop in defaming AAP #ModiAgainstEducation https://t.…","RT @AbiParid: This @nytimes article praising Delhi Model of Education is proving to be a nightmare for Modi and his cronies. 

An educated…","RT @CJBdingo25: Sonam, that's a good point. 

Anti-Modi press have been laying the foundations of their 'anti-Hindutva' campaign for months…","RT @maninder811: Modi ji,,your evil plot will get failed again,no matter how low you stoop in defaming AAP #ModiAgainstEducation https://t.…","RT @MMukeshmalik: PM Modi की नज़र में @msisodia का गुनाह-

Manish जी ने दिल्ली के 18 लाख बच्चों को मुफ़्त और बेहतरीन शिक्षा दी।

#ModiAgain…","RT @SpiritOfCongres: Will Modi answer?

#JawabDoModi https://t.co/A5Tg2qZxQg",RT @PSBIndOfficial: Today Honorable PM Shri Narendra Modi ji dedicated 75 Digital Banking Units (DBU) to Nation. Punjab &amp; Sind Bank DBU at…,"RT @sk_SatyamKumar: PM Modi की नज़र में @msisodia का गुनाह-

Manish जी ने दिल्ली के 18 लाख बच्चों को मुफ़्त और बेहतरीन शिक्षा दी।
#ModiAgai…","Jayaho #Sri_Modi Ji 🙏🙏 🇮🇳🇮🇳,
Jayaho #Sri_AmitShah Ji 🙏🙏 🇮🇳🇮🇳.

Bharat Mata ki Jai 🇮🇳🇮🇳🇮🇳🇮🇳. https://t.co/vOPL4IF0Bi","RT @anitagpt007: PM Modi की नज़र में @msisodia का गुनाह-

Manish जी ने दिल्ली के 18 लाख बच्चों को मुफ़्त और बेहतरीन शिक्षा दी।

#ModiAgains…","RT @davender1979: PM Modi की नज़र में @msisodia का गुनाह-

Manish जी ने दिल्ली के 18 लाख बच्चों को मुफ़्त और बेहतरीन शिक्षा दी।

#ModiAgain…","RT @anitagpt007: PM Modi की नज़र में @msisodia का गुनाह-

Manish जी ने दिल्ली के 18 लाख बच्चों को मुफ़्त और बेहतरीन शिक्षा दी।

#ModiAgains…","RT @Balvind75518555: PM Modi की नज़र में @msisodia का गुनाह-

Manish जी ने दिल्ली के 18 लाख बच्चों को मुफ़्त और बेहतरीन शिक्षा दी।

#ModiAg…","RT @Rupinde52534793: PM Modi की नज़र में @msisodia का गुनाह-

Manish जी ने दिल्ली के 18 लाख बच्चों को मुफ़्त और बेहतरीन शिक्षा दी।

#ModiAg…","RT @rajnish782: Modi to Nirmala Tai :
What are some Myths that people still believe?

Nirmala Tai : ""Mai Desh Nahi Bikne Dunga"" (मैं देश न…",RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,"RT @k_satyarthi: जब देशभर में हमारी बहनें और भाई बाल विवाह के खिलाफ ऐतिहासिक अभियान के लिए जुटे हैं, मेरा सात साल का पोता भला कैसे पीछे रह…",RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,"RT @aitc_galib: মমতা বন্দ্যোপাধ্যায়ের চার দশকের লড়াইকে কুর্নিশ । তুমি সর্বদা হৃদয়ে মা ।।
#FAM4TMC https://t.co/2qjWDN7i8f",RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,"RT @DaaruBaazMehta: Samjhe.. This is why Election announcement was delayed.

They will use these cards as a counter to @ArvindKejriwal Guar…",RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,"RT @Being_Humor: AAP worker turned journalist at @TheLallantop 

See how AAP has been spreading hate in Gujarat against Modi. 👇🏻 https://t.…","RT @ani_digital: PM Modi urges CSIR to develop vision for 2042 when it turns 100

Read @ANI Story | https://t.co/GhaSl4wrrG
#PMModi #CSIR h…",RT @OBCMorcha4WB: PM Modi dedicated 75 #DigitalBankingUnit to the nation. These units are open in 75 districts. It is being set up with an…,"Modi govt is anti farmer govt. Farmers are struggling by the decisions of Modi.
#BharatJodoYatra https://t.co/61ytfCUw88","RT @techtradeguru: (1/n)A complete thread on how Rupee  was under free fall under UPA and is one of the strongest major 
currency under Mod…",RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,"RT @nishasengar31: Due to Misuse of the POCSO Act there is so many innocent people are suffering, who's life are now totally destroyed,
So…","RT @BoB_can_BUILD: हाच तो विडिओ , त्या लोकांनी भारत उपाशी म्हणून ठपका लावण्यासाठी सबळ पुरवा म्हणून वापरला 😹😹😹 

#HungerIndex https://t.co/7…",RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,"RT @Official_Nirav_: PM Modi की नज़र में @msisodia का गुनाह-

Manish जी ने दिल्ली के 18 लाख बच्चों को मुफ़्त और बेहतरीन शिक्षा दी।

#ModiAg…","RT @Rupinde52534793: PM Modi की नज़र में @msisodia का गुनाह-

Manish जी ने दिल्ली के 18 लाख बच्चों को मुफ़्त और बेहतरीन शिक्षा दी।

#ModiAg…","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @AamAadmiPartyWB: #ModiAgainstEducation
World's best Education Minister, @msisodia responsible for the education revolution has been sum…",RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,"RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @DaaruBaazMehta: Samjhe.. This is why Election announcement was delayed.

They will use these cards as a counter to @ArvindKejriwal Guar…","RT @DaaruBaazMehta: Samjhe.. This is why Election announcement was delayed.

They will use these cards as a counter to @ArvindKejriwal Guar…","RT @DayalDangi1: ✅ Top 5/10 Govt schools in Delhi
✅ Top IIT intakes from Govt schools in Delhi
✅ Foreign training for teacher of Delhi Govt…","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @DaaruBaazMehta: Samjhe.. This is why Election announcement was delayed.

They will use these cards as a counter to @ArvindKejriwal Guar…","RT @HasanSafin: ✅ Top 5/10 Govt schools in Delhi
✅ Top IIT intakes from Govt schools in Delhi
✅ Foreign training for teacher of Delhi Govt…","RT @DaaruBaazMehta: Samjhe.. This is why Election announcement was delayed.

They will use these cards as a counter to @ArvindKejriwal Guar…","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @DaaruBaazMehta: Samjhe.. This is why Election announcement was delayed.

They will use these cards as a counter to @ArvindKejriwal Guar…","RT @HasanSafin: ✅ Top 5/10 Govt schools in Delhi
✅ Top IIT intakes from Govt schools in Delhi
✅ Foreign training for teacher of Delhi Govt…","RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…","RT @DaaruBaazMehta: Samjhe.. This is why Election announcement was delayed.

They will use these cards as a counter to @ArvindKejriwal Guar…",RT @VanathiBJP: Honourable Union Minister Smt.@smritiirani receives grievances and interacts with various PM Modi Govt. Schemes Beneficiari…,RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,"RT @DaaruBaazMehta: MODI IS AGAINT EDUCATION!!

Last Week, in the Top 10 Govt Schools Ranking.. 5 were from Delhi Govt.

Today, CBI has sen…",RT @svgrybguj: You are cordially invited for Book Reading of Modi@20:Dreams Meet  Delivery and Conversation on India’s Role in Global Affai…,"RT @HasanSafin: ✅ Top 5/10 Govt schools in Delhi
✅ Top IIT intakes from Govt schools in Delhi
✅ Foreign training for teacher of Delhi Govt…","RT @DaaruBaazMehta: Samjhe.. This is why Election announcement was delayed.

They will use these cards as a counter to @ArvindKejriwal Guar…",RT @rohitTeamBJP: यह बदकिस्‍मती की बात है कि आजादी के 75 साल बीत जाने के बाद भी बाल विवाह की बुराई हमारे समाज में मौजूद है। नोबेल शांति पुर…
